t,monthly_max,t_monthly_max,PMM
4.96971766848816,1.7030001,1997-12-20 22:00:00,-8.434999999999999
5.062044626593807,1.7300001,1998-01-22 17:00:00,-7.525
5.119649362477231,1.8840001,1998-02-12 19:00:00,-6.04
5.195924408014572,1.567,1998-03-12 17:00:00,-6.98
5.328551912568306,1.2060001,1998-04-30 06:00:00,-7.84
5.405054644808743,1.34,1998-05-28 06:00:00,-5.165
5.481329690346084,1.307,1998-06-25 04:00:00,-3.145
5.552140255009108,1.223,1998-07-21 02:00:00,-2.525
5.6313752276867035,1.3180001,1998-08-19 02:00:00,-1.93
5.696265938069216,1.317,1998-09-11 20:00:00,-2.3499999999999996
5.769694899817851,1.3110001,1998-10-08 17:00:00,-3.215
5.851775956284153,1.4530001,1998-11-07 18:00:00,-4.12
5.998975409836065,1.511,1998-12-31 15:00:00,-3.95
6.053847905282331,1.4970001,1999-01-19 17:00:00,-4.605
6.15721766848816,1.4430001,1999-02-26 13:00:00,-6.605
6.186703096539162,1.355,1999-03-09 08:00:00,-6.8
6.30134335154827,1.358,1999-04-20 07:00:00,-6.63
6.336748633879782,1.3790001,1999-05-03 06:00:00,-6.27
6.418715846994536,1.294,1999-06-02 06:00:00,-4.925000000000001
6.5006830601092895,1.246,1999-07-02 06:00:00,-3.715
6.609631147540983,1.292,1999-08-11 03:00:00,-2.855
6.736908014571949,1.345,1999-09-26 17:00:00,-2.4850000000000003
6.753756830601093,1.3800001,1999-10-02 21:00:00,-1.58
6.903688524590164,1.6380001,1999-11-26 18:00:00,-1.06
6.97176684881603,1.4820001,1999-12-21 16:00:00,-1.395
7.015482695810564,1.445,2000-01-05 16:00:00,-2.325
7.135587431693989,1.8260001,2000-02-18 15:00:00,-4.23
7.227231329690346,1.6290001,2000-03-23 04:00:00,-5.755000000000001
7.309426229508197,1.281,2000-04-22 06:00:00,-6.12
7.353255919854281,1.4480001,2000-05-08 07:00:00,-3.58
7.497609289617486,1.3470001,2000-06-30 03:00:00,-0.83
7.500341530054644,1.4150001,2000-07-01 03:00:00,0.09000000000000002
7.650159380692168,1.312,2000-08-24 23:00:00,0.27499999999999997
7.720856102003643,1.3790001,2000-09-19 20:00:00,-0.485
7.808629326047359,1.4080001,2000-10-21 23:00:00,-1.05
7.846653005464481,1.4080001,2000-11-04 21:00:00,-1.335
7.955601092896175,1.4560001,2000-12-14 18:00:00,-1.23
8.031876138433516,1.6790001,2001-01-11 16:00:00,-2.5149999999999997
8.138091985428051,1.4820001,2001-02-19 13:00:00,-4.8149999999999995
8.184653916211293,1.6350001,2001-03-08 14:00:00,-5.745
8.279485428051002,1.3800001,2001-04-12 07:00:00,-5.775
8.399590163934427,1.4870001,2001-05-26 06:00:00,-4.465
8.420878870673953,1.3490001,2001-06-03 01:00:00,-2.34
8.52823315118397,1.2590001,2001-07-12 08:00:00,-0.385
8.65858378870674,1.315,2001-08-29 01:00:00,1.225
8.713456284153006,1.3410001,2001-09-18 03:00:00,1.495
8.816712204007287,1.363,2001-10-25 22:00:00,2.3049999999999997
8.87898451730419,1.338,2001-11-17 17:00:00,2.415
8.91712204007286,1.348,2001-12-01 16:00:00,1.51
9.023110200364298,1.3720001,2002-01-08 11:00:00,0.395
9.14606102003643,1.268,2002-02-22 11:00:00,-1.335
9.246470856102004,1.3720001,2002-03-31 05:00:00,-0.69
9.27629781420765,1.5320001,2002-04-11 03:00:00,-0.015000000000000013
9.39936247723133,1.3520001,2002-05-26 04:00:00,-1.135
9.487021857923498,1.3060001,2002-06-27 06:00:00,-2.425
9.55202641165756,1.319,2002-07-21 01:00:00,-2.205
9.619877049180328,1.427,2002-08-14 21:00:00,-1.4900000000000002
9.677937158469945,1.4310001,2002-09-05 03:00:00,-1.665
9.969034608378871,1.4740001,2002-12-20 16:00:00,-0.84
10.06648451730419,1.8180001,2003-01-24 08:00:00,0.9450000000000001
10.148565573770492,1.5330001,2003-02-23 09:00:00,2.16
10.195013661202186,1.3750001,2003-03-12 09:00:00,2.02
10.298497267759563,1.399,2003-04-19 06:00:00,1.94
10.33948087431694,1.491,2003-05-04 06:00:00,2.25
10.415869763205828,1.314,2003-06-01 05:00:00,1.5350000000000001
10.571379781420765,1.2370001,2003-07-28 03:00:00,1.045
10.666097449908925,1.343,2003-08-31 19:00:00,1.69
10.668943533697632,1.3570001,2003-09-01 20:00:00,1.7
10.816029143897996,1.335,2003-10-25 16:00:00,1.055
10.909380692167577,1.6150001,2003-11-28 20:00:00,0.61
10.982809653916211,1.5050001,2003-12-25 17:00:00,0.595
11.03221766848816,1.853,2004-01-11 19:00:00,0.665
11.13547358834244,1.5120001,2004-02-18 14:00:00,0.575
11.167918943533698,1.3920001,2004-03-01 11:00:00,0.355
11.26832877959927,1.2820001,2004-04-07 05:00:00,1.61
11.39139344262295,1.3970001,2004-05-22 06:00:00,2.88
11.426798724954462,1.3210001,2004-06-04 05:00:00,2.59
11.508765938069217,1.3610001,2004-07-04 05:00:00,2.4299999999999997
11.64731329690346,1.3770001,2004-08-23 22:00:00,2.605
11.67702641165756,1.381,2004-09-03 19:00:00,2.475
11.79280510018215,1.501,2004-10-16 04:00:00,1.77
11.917349726775956,1.3340001,2004-11-30 18:00:00,0.56
11.969831511839708,1.8040001,2004-12-19 23:00:00,1.3550000000000002
12.044512750455374,1.9240001,2005-01-16 07:00:00,3.24
12.099840619307832,1.315,2005-02-05 13:00:00,3.45
12.184767759562842,1.536,2005-03-08 15:00:00,1.9
12.326047358834245,1.2820001,2005-04-29 08:00:00,0.0050000000000000044
12.350068306010929,1.2260001,2005-05-08 03:00:00,-0.645
12.48155737704918,1.2780001,2005-06-25 06:00:00,-1.2650000000000001
12.54667577413479,1.235,2005-07-19 02:00:00,-1.375
12.62306466302368,1.2260001,2005-08-16 01:00:00,-0.12
12.731898907103826,1.2670001,2005-09-24 21:00:00,0.09499999999999997
12.805327868852459,1.309,2005-10-21 18:00:00,0.1050000000000001
12.876252276867032,1.4300001,2005-11-16 17:00:00,1.7550000000000001
12.993624772313296,1.6880001,2005-12-29 16:00:00,1.6600000000000001
13.0724043715847,1.3620001,2006-01-26 12:00:00,-0.6
13.160291438979964,1.3640001,2006-02-27 16:00:00,-0.97
13.184312386156648,1.3980001,2006-03-08 11:00:00,-0.25
13.252163023679417,1.3180001,2006-04-02 07:00:00,-1.295
13.402094717668488,1.292,2006-05-27 04:00:00,-1.43
13.448656648451731,1.3640001,2006-06-13 05:00:00,-0.625
13.519467213114755,1.307,2006-07-09 03:00:00,-0.14500000000000002
13.631147540983607,1.3340001,2006-08-19 00:00:00,-0.305
13.698884335154826,1.468,2006-09-12 19:00:00,-1.09
13.76969489981785,1.488,2006-10-08 17:00:00,-0.725
13.895491803278688,1.3740001,2006-11-23 18:00:00,-1.01
13.998747723132968,1.468,2006-12-31 13:00:00,-2.795
14.080373406193079,1.6700001,2007-01-29 10:00:00,-3.03
14.103142076502733,1.45,2007-02-06 18:00:00,-1.5299999999999998
14.195924408014571,1.743,2007-03-12 17:00:00,-0.565
14.306807832422587,1.3160001,2007-04-22 07:00:00,-1.1099999999999999
14.383310564663024,1.3670001,2007-05-20 07:00:00,-1.23
14.448315118397085,1.34,2007-06-13 02:00:00,-0.405
14.530396174863387,1.2260001,2007-07-13 03:00:00,0.685
14.661771402550091,1.248,2007-08-30 05:00:00,2.23
14.74795081967213,1.363,2007-09-30 18:00:00,2.245
14.82433970856102,1.3800001,2007-10-28 17:00:00,1.455
14.906420765027322,1.473,2007-11-27 18:00:00,1.09
14.979963570127504,1.327,2007-12-24 16:00:00,-0.555
15.023565573770492,1.5480001,2008-01-08 15:00:00,-3.1849999999999996
15.12112932604736,1.5710001,2008-02-13 08:00:00,-4.545
15.191939890710383,1.3770001,2008-03-10 06:00:00,-5.755
15.271174863387978,1.32,2008-04-08 06:00:00,-7.375
15.350295992714026,1.337,2008-05-07 05:00:00,-7.470000000000001
15.432377049180328,1.3240001,2008-06-06 06:00:00,-6.215
15.579462659380692,1.391,2008-07-30 02:00:00,-5.805
15.587887067395265,1.3770001,2008-08-02 04:00:00,-5.8149999999999995
15.720742258652095,1.3520001,2008-09-19 19:00:00,-4.890000000000001
15.76183970856102,1.3330001,2008-10-04 20:00:00,-3.425
15.865437158469945,1.4770001,2008-11-11 18:00:00,-1.77
15.922928051001822,1.6650001,2008-12-02 19:00:00,-1.0
16.037340619307834,1.667,2009-01-13 16:00:00,-1.68
16.127732240437158,1.4030001,2009-02-15 18:00:00,-1.7
16.243852459016395,1.3330001,2009-03-30 06:00:00,-2.34
16.317395264116577,1.2900001,2009-04-26 04:00:00,-3.06
16.358492714025502,1.3720001,2009-05-11 05:00:00,-1.105
16.426457194899818,1.4070001,2009-06-05 02:00:00,-0.735
16.51696265938069,1.3540001,2009-07-08 05:00:00,-1.04
16.628642987249545,1.3310001,2009-08-18 02:00:00,0.5199999999999999
16.72905282331512,1.483,2009-09-23 20:00:00,1.7449999999999999
16.822176684881605,1.4690001,2009-10-27 22:00:00,1.6099999999999999
16.8518897996357,1.4300001,2009-11-07 19:00:00,0.955
16.931010928961747,1.69,2009-12-06 18:00:00,1.4700000000000002
17.012978142076502,1.5970001,2010-01-04 18:00:00,1.625
17.110769581056466,1.519,2010-02-09 13:00:00,0.41000000000000003
17.246357012750455,1.2830001,2010-03-31 04:00:00,-1.025
17.249203096539162,1.289,2010-04-01 05:00:00,-2.25
17.399134790528233,1.376,2010-05-26 02:00:00,-2.02
17.47836976320583,1.3620001,2010-06-24 02:00:00,-1.2850000000000001
17.52493169398907,1.4070001,2010-07-11 03:00:00,-1.735
17.633879781420767,1.2930001,2010-08-20 00:00:00,-2.105
17.74271402550091,1.442,2010-09-28 20:00:00,-1.6400000000000001
17.81625683060109,1.557,2010-10-25 18:00:00,-1.185
17.868510928961747,1.5600001,2010-11-13 21:00:00,-0.5800000000000001
17.968806921675775,1.5790001,2010-12-20 14:00:00,-0.26
18.040528233151186,1.9510001,2011-01-14 20:00:00,-1.17
18.118852459016395,1.5400001,2011-02-12 12:00:00,-1.96
18.192509107468123,1.7820001,2011-03-11 11:00:00,-3.1500000000000004
18.301115664845174,1.2310001,2011-04-20 05:00:00,-4.695
18.377504553734063,1.194,2011-05-18 04:00:00,-6.205
18.453893442622952,1.1800001,2011-06-15 03:00:00,-7.12
18.574112021857925,1.2520001,2011-07-29 03:00:00,-6.17
18.665983606557376,1.286,2011-08-31 18:00:00,-4.66
18.745104735883423,1.2930001,2011-09-29 17:00:00,-3.19
18.783356102003644,1.3750001,2011-10-13 17:00:00,-2.24
18.865323315118395,1.343,2011-11-12 17:00:00,-2.255
18.93146630236794,1.327,2011-12-06 22:00:00,-3.0700000000000003
19.08014571948998,1.6090001,2012-01-29 08:00:00,-3.995
19.12511384335155,1.4510001,2012-02-14 19:00:00,-4.640000000000001
19.211748633879782,1.332,2012-03-17 12:00:00,-5.1
19.314890710382514,1.386,2012-04-24 06:00:00,-5.495
19.39401183970856,1.3640001,2012-05-23 05:00:00,-6.92
19.478825136612024,1.447,2012-06-23 06:00:00,-8.120000000000001
19.50580601092896,1.4030001,2012-07-03 03:00:00,-7.53
19.600523679417122,1.4920001,2012-08-06 19:00:00,-5.97
19.750455373406194,1.468,2012-09-30 16:00:00,-3.435
19.797131147540984,1.6960001,2012-10-17 18:00:00,-1.5
19.840846994535518,1.539,2012-11-02 18:00:00,-0.08499999999999996
19.996584699453553,1.5990001,2012-12-29 18:00:00,0.26
20.04735883424408,1.5400001,2013-01-17 08:00:00,-1.28
20.129439890710383,1.473,2013-02-16 09:00:00,-3.42
20.216985428051,1.539,2013-03-20 10:00:00,-2.9000000000000004
20.26514116575592,1.4560001,2013-04-07 01:00:00,0.8800000000000001
20.33151183970856,1.381,2013-05-01 08:00:00,2.05
20.43761384335155,1.307,2013-06-09 04:00:00,1.775
20.552254098360656,1.2780001,2013-07-21 03:00:00,1.775
20.649704007285976,1.3590001,2013-08-25 19:00:00,1.2850000000000001
20.707650273224044,1.4180001,2013-09-16 00:00:00,0.56
20.761498178506375,1.4150001,2013-10-05 17:00:00,0.56
20.90846994535519,1.4180001,2013-11-28 12:00:00,1.205
20.964025500910747,1.8590001,2013-12-18 20:00:00,1.105
21.059426229508198,1.687,2014-01-21 18:00:00,2.625
21.163023679417122,1.6990001,2014-02-28 16:00:00,4.425000000000001
21.164048269581055,1.623,2014-03-01 01:00:00,3.345
21.257513661202186,1.386,2014-04-04 06:00:00,1.74
21.342440801457194,1.3770001,2014-05-05 08:00:00,0.98
21.456967213114755,1.353,2014-06-16 06:00:00,0.14500000000000002
21.53893442622951,1.3050001,2014-07-16 06:00:00,0.26499999999999996
21.60701275045537,1.468,2014-08-10 04:00:00,1.2650000000000001
21.69877049180328,1.4950001,2014-09-12 18:00:00,1.8050000000000002
21.768101092896174,1.531,2014-10-08 03:00:00,2.1
21.85997267759563,1.5000001,2014-11-10 18:00:00,2.895
21.968920765027324,1.5370001,2014-12-20 15:00:00,4.1
22.056352459016395,1.8310001,2015-01-20 15:00:00,6.220000000000001
22.135701275045538,1.5090001,2015-02-18 16:00:00,8.1
22.224726775956285,1.266,2015-03-23 06:00:00,7.375
22.30396174863388,1.3230001,2015-04-21 06:00:00,4.15
22.380350637522767,1.2340001,2015-05-19 05:00:00,2.375
22.49476320582878,1.3180001,2015-06-30 02:00:00,2.31
22.508879781420767,1.4260001,2015-07-05 06:00:00,2.415
22.653119307832423,1.4590001,2015-08-27 01:00:00,3.125
22.668602003642988,1.3840001,2015-09-01 17:00:00,3.11
22.82433970856102,1.7370001,2015-10-28 17:00:00,1.5299999999999998
22.87636612021858,1.4970001,2015-11-16 18:00:00,-0.9299999999999999
22.97700364298725,1.335,2015-12-23 14:00:00,-2.715
23.06466302367942,1.4990001,2016-01-23 16:00:00,-2.21
23.15209471766849,1.534,2016-02-24 16:00:00,0.04499999999999993
23.24408014571949,1.677,2016-03-29 08:00:00,1.7799999999999998
23.279371584699454,1.401,2016-04-11 06:00:00,2.58
23.352914389799636,1.2520001,2016-05-08 04:00:00,3.495
23.470514571949,1.289,2016-06-20 05:00:00,4.49
23.560792349726775,1.383,2016-07-23 06:00:00,5.215
23.661316029143897,1.3330001,2016-08-29 01:00:00,4.635
23.66985428051002,1.4100001,2016-09-01 04:00:00,2.65
23.805441712204008,1.3570001,2016-10-20 19:00:00,1.805
23.908811475409838,1.4020001,2016-11-27 15:00:00,1.67
24.00204918032787,1.4070001,2016-12-31 18:00:00,1.2149999999999999
24.034494535519126,1.7,2017-01-12 15:00:00,0.235
24.110883424408016,1.5450001,2017-02-09 14:00:00,-0.17000000000000004
24.170195810564664,1.6170001,2017-03-03 07:00:00,0.065
24.249430783242257,1.358,2017-04-01 07:00:00,-0.075
24.364071038251367,1.3030001,2017-05-13 06:00:00,0.5700000000000001
24.47290528233151,1.3460001,2017-06-22 02:00:00,1.315
24.557718579234972,1.292,2017-07-23 03:00:00,1.9899999999999998
24.66655282331512,1.3750001,2017-08-31 23:00:00,3.2849999999999997
24.698998178506375,1.434,2017-09-12 20:00:00,3.6499999999999995
24.772540983606557,1.427,2017-10-09 18:00:00,4.655
24.834927140255008,1.4210001,2017-11-01 14:00:00,6.755000000000001
24.963797814207652,1.416,2017-12-18 18:00:00,7.18
25.086407103825138,1.682,2018-01-31 15:00:00,6.77
25.08948087431694,1.8790001,2018-02-01 18:00:00,5.91
25.212090163934427,1.5400001,2018-03-18 15:00:00,6.03
25.254781420765028,1.358,2018-04-03 06:00:00,6.055
25.331056466302368,1.235,2018-05-01 04:00:00,4.15
25.45127504553734,1.5350001,2018-06-14 04:00:00,2.835
25.536088342440802,1.386,2018-07-15 05:00:00,3.685
25.61520947176685,1.4260001,2018-08-13 04:00:00,4.99
25.695924408014573,1.4660001,2018-09-11 17:00:00,4.13
25.827299635701277,1.483,2018-10-29 19:00:00,2.945
25.900956284153004,1.593,2018-11-25 18:00:00,2.285
25.92349726775956,1.483,2018-12-04 00:00:00,1.365
26.032103825136613,1.7170001,2019-01-11 18:00:00,1.2650000000000001
26.10598816029144,1.386,2019-02-07 19:00:00,1.355
26.244421675774134,1.3840001,2019-03-30 11:00:00,1.6099999999999999
26.274134790528233,1.4350001,2019-04-10 08:00:00,2.535
26.391621129326047,1.463,2019-05-23 08:00:00,3.08
26.42691256830601,1.388,2019-06-05 06:00:00,3.4050000000000002
26.50318761384335,1.457,2019-07-03 04:00:00,4.45
26.661543715846996,1.3950001,2019-08-30 03:00:00,5.545
26.718010018214937,1.4840001,2019-09-19 19:00:00,5.57
26.75068306010929,1.455,2019-10-01 18:00:00,5.23
26.873406193078324,1.5320001,2019-11-15 16:00:00,5.645
26.99396630236794,1.9360001,2019-12-29 19:00:00,4.615
27.067509107468123,1.4770001,2020-01-24 17:00:00,1.79
27.11111111111111,1.327,2020-02-09 16:00:00,-0.030000000000000027
27.202982695810565,1.337,2020-03-14 07:00:00,-0.79
27.287909836065573,1.473,2020-04-14 09:00:00,-0.30500000000000005
27.399590163934427,1.3690001,2020-05-25 06:00:00,0.99
27.432149362477233,1.36,2020-06-06 04:00:00,1.755
27.579234972677597,1.2390001,2020-07-30 00:00:00,2.14
27.65846994535519,1.2620001,2020-08-28 00:00:00,3.285
27.72905282331512,1.393,2020-09-22 20:00:00,4.54
27.767304189435336,1.439,2020-10-06 20:00:00,4.925000000000001
27.85200364298725,1.3590001,2020-11-06 20:00:00,3.745
27.999089253187613,1.5020001,2020-12-30 16:00:00,0.685
28.0429189435337,1.57,2021-01-15 17:00:00,-1.8650000000000002
28.119307832422585,1.651,2021-02-12 16:00:00,-3.165
28.246584699453553,1.297,2021-03-31 06:00:00,-2.455
28.328551912568305,1.3820001,2021-04-30 06:00:00,-1.665
28.41063296903461,1.3590001,2021-05-30 07:00:00,-2.355
28.481329690346083,1.5050001,2021-06-25 04:00:00,-1.99
28.498292349726775,1.4120001,2021-07-01 09:00:00,-0.86
28.63410746812386,1.36,2021-08-20 02:00:00,0.10500000000000004
28.70195810564663,1.35,2021-09-13 22:00:00,0.23500000000000004
28.775387067395265,1.48,2021-10-10 19:00:00,-0.065
28.851775956284154,1.488,2021-11-07 18:00:00,1.2449999999999999
28.9308970856102,1.557,2021-12-06 17:00:00,3.5
29.05658014571949,1.6040001,2022-01-20 17:00:00,4.205
29.121926229508198,1.5600001,2022-02-13 15:00:00,2.31
29.183970856102004,1.307,2022-03-08 08:00:00,0.43000000000000005
29.309767759562842,1.3770001,2022-04-23 09:00:00,-0.38999999999999996
29.37761839708561,1.4660001,2022-05-18 05:00:00,-0.7749999999999999
29.454121129326047,1.2670001,2022-06-15 05:00:00,-0.845
29.533242258652095,1.319,2022-07-14 04:00:00,-0.615
29.606785063752277,1.3490001,2022-08-10 02:00:00,1.065
29.709927140255008,1.4670001,2022-09-16 20:00:00,2.9699999999999998
29.792008196721312,1.439,2022-10-16 21:00:00,2.925
29.914959016393443,1.5990001,2022-11-30 21:00:00,1.815
29.93351548269581,1.8180001,2022-12-07 16:00:00,0.89
30.0591985428051,1.723,2023-01-21 16:00:00,-1.27
30.135473588342442,1.4440001,2023-02-18 14:00:00,-3.465
30.18362932604736,1.6270001,2023-03-08 05:00:00,-4.18
30.303734061930783,1.309,2023-04-21 04:00:00,-4.6850000000000005
30.38308287795993,1.422,2023-05-20 05:00:00,-5.34
30.45935792349727,1.4510001,2023-06-17 03:00:00,-6.72
30.50603369763206,1.3770001,2023-07-04 05:00:00,-7.01
30.661543715846996,1.391,2023-08-30 03:00:00,-5.72
30.747723132969035,1.5120001,2023-09-30 16:00:00,-4.765
30.753415300546447,1.5760001,2023-10-02 18:00:00,-4.13
30.8948087431694,1.5270001,2023-11-23 12:00:00,-3.73
30.996584699453553,1.475,2023-12-30 18:00:00,-3.41
