t,monthly_max,t_monthly_max,PMM
3.344603825136612,1.8820001,1996-05-05 03:00:00,3.395
3.49738160291439,2.02,1996-06-30 01:00:00,1.68
3.500227686703097,2.043,1996-07-01 02:00:00,0.8899999999999999
3.5850409836065573,1.9180001,1996-08-01 03:00:00,1.69
3.7321265938069215,1.973,1996-09-23 23:00:00,2.2649999999999997
3.8241120218579234,1.9800001,1996-10-27 15:00:00,3.0149999999999997
3.870673952641166,2.0180001,1996-11-13 16:00:00,3.5
3.979735883424408,1.9480001,1996-12-23 14:00:00,4.51
4.020605646630237,1.8720001,1997-01-07 13:00:00,4.5200000000000005
4.1026867030965395,1.94,1997-02-06 14:00:00,2.7800000000000002
4.1789617486338795,1.8390001,1997-03-06 12:00:00,1.96
4.270833333333333,1.8700001,1997-04-09 03:00:00,1.6600000000000001
4.350068306010929,1.9060001,1997-05-08 03:00:00,0.935
4.473132969034609,1.876,1997-06-22 04:00:00,-1.9599999999999997
4.546561930783242,1.9420002,1997-07-19 01:00:00,-4.88
4.628529143897996,1.963,1997-08-18 01:00:00,-5.02
4.705031876138434,1.955,1997-09-15 01:00:00,-5.4399999999999995
4.796903460837887,1.904,1997-10-18 16:00:00,-6.215
4.914162112932605,1.8550001,1997-11-30 14:00:00,-7.385
4.917008196721311,1.9010001,1997-12-01 15:00:00,-8.434999999999999
5.078210382513661,1.8260001,1998-01-28 15:00:00,-7.525
5.154485428051002,1.7370001,1998-02-25 13:00:00,-6.04
5.225295992714026,1.7440001,1998-03-23 11:00:00,-6.98
5.322859744990892,1.8540001,1998-04-28 04:00:00,-7.84
5.40198087431694,1.83,1998-05-27 03:00:00,-5.165
5.478369763205829,1.8420001,1998-06-24 02:00:00,-3.145
5.552026411657559,1.784,1998-07-21 01:00:00,-2.525
5.631147540983607,1.8650001,1998-08-19 00:00:00,-1.93
5.680441712204007,1.8870001,1998-09-06 01:00:00,-2.3499999999999996
5.769581056466302,1.7990001,1998-10-08 16:00:00,-3.215
5.845969945355192,1.889,1998-11-05 15:00:00,-4.12
5.925204918032787,1.9340001,1998-12-04 15:00:00,-3.95
6.086293260473588,1.8870001,1999-01-31 14:00:00,-4.605
6.089139344262295,1.8460001,1999-02-01 15:00:00,-6.605
6.165528233151184,1.8080001,1999-03-01 14:00:00,-6.8
6.301115664845173,1.7600001,1999-04-20 05:00:00,-6.63
6.374658469945355,1.82,1999-05-17 03:00:00,-6.27
6.451047358834244,1.9120001,1999-06-14 02:00:00,-4.925000000000001
6.5274362477231325,1.9050001,1999-07-12 01:00:00,-3.715
6.612249544626594,1.9060001,1999-08-12 02:00:00,-2.855
6.680214025500911,1.9420002,1999-09-05 23:00:00,-2.4850000000000003
6.821493624772313,1.8850001,1999-10-27 16:00:00,-1.58
6.8978825136612025,1.9980001,1999-11-24 15:00:00,-1.06
6.974271402550091,1.9720001,1999-12-22 14:00:00,-1.395
7.056238615664845,1.9390001,2000-01-20 14:00:00,-2.325
7.132627504553734,1.812,2000-02-17 13:00:00,-4.23
7.211748633879782,1.7420001,2000-03-17 12:00:00,-5.755000000000001
7.3091985428051,1.738,2000-04-22 04:00:00,-6.12
7.347336065573771,1.8960001,2000-05-06 03:00:00,-3.58
7.497381602914389,1.9750001,2000-06-30 01:00:00,-0.83
7.502959927140255,2.025,2000-07-02 02:00:00,0.09000000000000002
7.658583788706739,1.9120001,2000-08-28 01:00:00,0.27499999999999997
7.7349726775956285,1.7950001,2000-09-25 00:00:00,-0.485
7.797017304189435,1.7990001,2000-10-17 17:00:00,-1.05
7.873406193078324,1.8180001,2000-11-14 16:00:00,-1.335
7.946948998178506,1.9020001,2000-12-11 14:00:00,-1.23
8.026183970856103,1.9340001,2001-01-09 14:00:00,-2.5149999999999997
8.105418943533698,1.95,2001-02-07 14:00:00,-4.8149999999999995
8.181693989071038,1.8060001,2001-03-07 12:00:00,-5.745
8.325933515482696,1.7800001,2001-04-29 07:00:00,-5.775
8.39936247723133,1.8360001,2001-05-26 04:00:00,-4.465
8.481443533697632,1.9010001,2001-06-25 05:00:00,-2.34
8.552140255009107,1.9920001,2001-07-21 02:00:00,-0.385
8.62568306010929,1.9770001,2001-08-17 00:00:00,1.225
8.704918032786885,1.9470001,2001-09-15 00:00:00,1.495
8.781306921675775,1.774,2001-10-12 23:00:00,2.3049999999999997
8.873178506375227,1.8590001,2001-11-15 14:00:00,2.415
8.99612932604736,1.9530001,2001-12-30 14:00:00,1.51
9.078096539162113,1.9470001,2002-01-28 14:00:00,0.395
9.154485428051002,1.7870001,2002-02-25 13:00:00,-1.335
9.230874316939891,1.8160001,2002-03-25 12:00:00,-0.69
9.325591985428051,1.794,2002-04-29 04:00:00,-0.015000000000000013
9.40198087431694,1.8620001,2002-05-27 03:00:00,-1.135
9.481102003642988,1.8970001,2002-06-25 02:00:00,-2.425
9.524931693989071,1.876,2002-07-11 03:00:00,-2.205
9.604052823315119,1.8010001,2002-08-09 02:00:00,-1.4900000000000002
9.680441712204008,1.9230001,2002-09-06 01:00:00,-1.665
9.75398451730419,1.9020001,2002-10-02 23:00:00,-2.28
9.845969945355192,1.9380001,2002-11-05 15:00:00,-2.16
9.925091074681239,1.9410001,2002-12-04 14:00:00,-0.84
10.0099043715847,1.9480001,2003-01-03 15:00:00,0.9450000000000001
10.089139344262295,1.8830001,2003-02-01 15:00:00,2.16
10.206397996357012,1.8550001,2003-03-16 13:00:00,2.02
10.295423497267759,1.8420001,2003-04-18 03:00:00,1.94
10.374772313296903,1.95,2003-05-17 04:00:00,2.25
10.451047358834245,2.098,2003-06-14 02:00:00,1.5350000000000001
10.53028233151184,2.046,2003-07-13 02:00:00,1.045
10.655965391621129,2.01,2003-08-28 02:00:00,1.69
10.729508196721312,2.0860002,2003-09-24 00:00:00,1.7
10.818647540983607,2.0540001,2003-10-26 15:00:00,1.055
10.897882513661202,2.059,2003-11-24 15:00:00,0.61
10.977003642987249,1.922,2003-12-23 14:00:00,0.595
11.056124772313296,1.945,2004-01-20 13:00:00,0.665
11.135359744990893,1.937,2004-02-18 13:00:00,0.575
11.167918943533698,1.8830001,2004-03-01 11:00:00,0.355
11.3091985428051,1.8220001,2004-04-22 04:00:00,1.61
11.353028233151184,2.0210001,2004-05-08 05:00:00,2.88
11.426571038251366,2.089,2004-06-04 03:00:00,2.59
11.505806010928962,2.048,2004-07-03 03:00:00,2.4299999999999997
11.58492714025501,2.046,2004-08-01 02:00:00,2.605
11.737704918032787,1.904,2004-09-26 00:00:00,2.475
11.796903460837887,2.026,2004-10-17 16:00:00,1.77
11.870560109289617,2.061,2004-11-13 15:00:00,0.56
11.955373406193079,2.0570002,2004-12-14 16:00:00,1.3550000000000002
12.02891621129326,2.032,2005-01-10 14:00:00,3.24
12.108151183970856,1.978,2005-02-08 14:00:00,3.45
12.184540072859745,1.9230001,2005-03-08 13:00:00,1.9
12.320127504553733,1.843,2005-04-27 04:00:00,0.0050000000000000044
12.396516393442623,1.9990001,2005-05-25 03:00:00,-0.645
12.472905282331512,1.9690001,2005-06-22 02:00:00,-1.2650000000000001
12.552140255009107,2.0340002,2005-07-21 02:00:00,-1.375
12.628529143897996,1.9350001,2005-08-18 01:00:00,-0.12
12.704804189435336,1.9690001,2005-09-14 23:00:00,0.09499999999999997
12.799521857923498,1.8550001,2005-10-19 15:00:00,0.1050000000000001
12.914048269581057,1.8700001,2005-11-30 13:00:00,1.7550000000000001
12.998975409836065,1.9930001,2005-12-31 15:00:00,1.6600000000000001
13.083674863387978,1.9950001,2006-01-30 15:00:00,-0.6
13.15721766848816,1.9000001,2006-02-26 13:00:00,-0.97
13.23360655737705,1.848,2006-03-26 12:00:00,-0.25
13.249089253187615,1.8980001,2006-04-01 04:00:00,-1.295
13.401867030965391,1.9300001,2006-05-27 02:00:00,-1.43
13.480988160291439,1.917,2006-06-25 01:00:00,-0.625
13.524817850637524,2.0140002,2006-07-11 02:00:00,-0.14500000000000002
13.604052823315119,2.0640001,2006-08-09 02:00:00,-0.305
13.680327868852459,1.9770001,2006-09-06 00:00:00,-1.09
13.77231329690346,2.032,2006-10-09 16:00:00,-0.725
13.848588342440802,2.009,2006-11-06 14:00:00,-1.01
13.925091074681239,2.048,2006-12-04 14:00:00,-2.795
14.007058287795992,2.0040002,2007-01-02 14:00:00,-3.03
14.089025500910747,1.9510001,2007-02-01 14:00:00,-1.5299999999999998
14.224612932604735,1.8320001,2007-03-23 05:00:00,-0.565
14.303847905282332,1.9000001,2007-04-21 05:00:00,-1.1099999999999999
14.377390710382514,1.9290001,2007-05-18 03:00:00,-1.23
14.453779599271403,2.019,2007-06-15 02:00:00,-0.405
14.533014571948998,1.9700001,2007-07-14 02:00:00,0.685
14.653119307832423,1.9520001,2007-08-27 01:00:00,2.23
14.68294626593807,1.8780001,2007-09-06 23:00:00,2.245
14.824225865209472,1.9540001,2007-10-28 16:00:00,1.455
14.90061475409836,2.0600002,2007-11-25 15:00:00,1.09
14.982581967213115,2.035,2007-12-25 15:00:00,-0.555
15.056124772313296,1.9200001,2008-01-20 13:00:00,-3.1849999999999996
15.099954462659381,1.8820001,2008-02-05 14:00:00,-4.545
15.179075591985429,1.8230001,2008-03-05 13:00:00,-5.755
15.270947176684881,1.8570001,2008-04-08 04:00:00,-7.375
15.350182149362476,1.8900001,2008-05-07 04:00:00,-7.470000000000001
15.429303278688524,2.029,2008-06-05 03:00:00,-6.215
15.582081056466302,2.081,2008-07-31 01:00:00,-5.805
15.58492714025501,2.058,2008-08-01 02:00:00,-5.8149999999999995
15.699453551912569,1.8900001,2008-09-12 00:00:00,-4.890000000000001
15.796903460837887,1.904,2008-10-17 16:00:00,-3.425
15.873292349726777,2.032,2008-11-14 15:00:00,-1.77
15.946835154826958,2.0640001,2008-12-11 13:00:00,-1.0
16.02891621129326,1.9670001,2009-01-10 14:00:00,-1.68
16.10530510018215,1.9070001,2009-02-07 13:00:00,-1.7
16.184426229508198,1.784,2009-03-08 12:00:00,-2.34
16.322973588342442,1.812,2009-04-28 05:00:00,-3.06
16.396402550091075,1.8590001,2009-05-25 02:00:00,-1.105
16.47563752276867,1.9020001,2009-06-23 02:00:00,-0.735
16.552026411657558,1.9800001,2009-07-21 01:00:00,-1.04
16.631261384335154,1.9970001,2009-08-19 01:00:00,0.5199999999999999
16.71049635701275,1.858,2009-09-17 01:00:00,1.7449999999999999
16.799521857923498,1.8520001,2009-10-19 15:00:00,1.6099999999999999
16.914048269581055,1.8540001,2009-11-30 13:00:00,0.955
16.92247267759563,1.9840001,2009-12-03 15:00:00,1.4700000000000002
17.080828779599273,1.899,2010-01-29 14:00:00,1.625
17.157217668488162,1.7780001,2010-02-26 13:00:00,0.41000000000000003
17.24624316939891,1.7540001,2010-03-31 03:00:00,-1.025
17.249089253187613,1.7770001,2010-04-01 04:00:00,-2.25
17.401753187613842,1.8540001,2010-05-27 01:00:00,-2.02
17.448315118397087,1.881,2010-06-13 02:00:00,-1.2850000000000001
17.52755009107468,2.0210001,2010-07-12 02:00:00,-1.735
17.606785063752277,1.9930001,2010-08-10 02:00:00,-2.105
17.683173952641166,1.9710001,2010-09-07 01:00:00,-1.6400000000000001
17.77504553734062,1.9570001,2010-10-10 16:00:00,-1.185
17.848588342440802,1.9950001,2010-11-06 14:00:00,-0.5800000000000001
17.97438524590164,2.02,2010-12-22 15:00:00,-0.26
18.006944444444443,1.9530001,2011-01-02 13:00:00,-1.17
18.129895264116577,1.8520001,2011-02-16 13:00:00,-1.96
18.19330601092896,1.8330001,2011-03-11 18:00:00,-3.1500000000000004
18.298155737704917,1.922,2011-04-19 03:00:00,-4.695
18.377276867030965,1.9110001,2011-05-18 02:00:00,-6.205
18.49476320582878,1.9130001,2011-06-30 02:00:00,-7.12
18.535746812386158,1.9640001,2011-07-15 02:00:00,-6.17
18.612135701275044,1.909,2011-08-12 01:00:00,-4.66
18.744877049180328,1.8800001,2011-09-29 15:00:00,-3.19
18.824112021857925,1.996,2011-10-28 15:00:00,-2.24
18.903346994535518,1.8930001,2011-11-26 15:00:00,-2.255
18.9768897996357,1.8470001,2011-12-23 13:00:00,-3.0700000000000003
19.058857012750455,1.8100001,2012-01-21 13:00:00,-3.995
19.102572859744992,1.802,2012-02-06 13:00:00,-4.640000000000001
19.181807832422585,1.8040001,2012-03-06 13:00:00,-5.1
19.276525500910747,1.8180001,2012-04-10 05:00:00,-5.495
19.34722222222222,1.914,2012-05-06 02:00:00,-6.92
19.429303278688526,1.909,2012-06-05 03:00:00,-8.120000000000001
19.508424408014573,1.8960001,2012-07-04 02:00:00,-7.53
19.587659380692166,1.8650001,2012-08-02 02:00:00,-5.97
19.717554644808743,1.8090001,2012-09-18 15:00:00,-3.435
19.793943533697632,1.917,2012-10-16 14:00:00,-1.5
19.87317850637523,1.9620001,2012-11-14 14:00:00,-0.08499999999999996
19.949681238615664,1.9650002,2012-12-12 14:00:00,0.26
20.03164845173042,1.978,2013-01-11 14:00:00,-1.28
20.1051912568306,1.8650001,2013-02-07 12:00:00,-3.42
20.187272313296905,1.7980001,2013-03-09 13:00:00,-2.9000000000000004
20.322859744990893,1.7960001,2013-04-28 04:00:00,0.8800000000000001
20.399248633879782,1.9340001,2013-05-26 03:00:00,2.05
20.472791438979964,1.9690001,2013-06-22 01:00:00,1.775
20.55475865209472,1.963,2013-07-22 01:00:00,1.775
20.6283014571949,1.8850001,2013-08-17 23:00:00,1.2850000000000001
20.707536429872494,1.8830001,2013-09-15 23:00:00,0.56
20.79940801457195,1.9050001,2013-10-19 14:00:00,0.56
20.84323770491803,1.9080001,2013-11-04 15:00:00,1.205
20.925204918032787,1.937,2013-12-04 15:00:00,1.105
21.00717213114754,1.9520001,2014-01-02 15:00:00,2.625
21.089139344262296,1.8240001,2014-02-01 15:00:00,4.425000000000001
21.165528233151186,1.756,2014-03-01 14:00:00,3.345
21.328096539162114,1.8010001,2014-04-30 02:00:00,1.74
21.33094262295082,1.807,2014-05-01 03:00:00,0.98
21.448315118397087,1.9900001,2014-06-13 02:00:00,0.14500000000000002
21.530396174863387,1.9380001,2014-07-13 03:00:00,0.26499999999999996
21.60393897996357,1.9700001,2014-08-09 01:00:00,1.2650000000000001
21.683060109289617,2.0180001,2014-09-07 00:00:00,1.8050000000000002
21.7566029143898,1.9440001,2014-10-03 22:00:00,2.1
21.85132058287796,1.9330001,2014-11-07 14:00:00,2.895
21.97427140255009,1.9440001,2014-12-22 14:00:00,4.1
22.009676684881605,1.9200001,2015-01-03 13:00:00,6.220000000000001
22.132627504553735,1.9050001,2015-02-17 13:00:00,8.1
22.21186247723133,1.8100001,2015-03-18 13:00:00,7.375
22.300887978142075,1.8730001,2015-04-20 03:00:00,4.15
22.385701275045538,1.9130001,2015-05-21 04:00:00,2.375
22.45935792349727,1.9460001,2015-06-17 03:00:00,2.31
22.503073770491802,1.9260001,2015-07-03 03:00:00,2.415
22.65869763205829,1.9010001,2015-08-29 02:00:00,3.125
22.744877049180328,1.8650001,2015-09-29 15:00:00,3.11
22.824112021857925,1.9230001,2015-10-28 15:00:00,1.5299999999999998
22.903346994535518,1.9480001,2015-11-26 15:00:00,-0.9299999999999999
22.982468123861565,1.9260001,2015-12-25 14:00:00,-2.715
23.03176229508197,1.9800001,2016-01-11 15:00:00,-2.21
23.11099726775956,1.9870001,2016-02-09 15:00:00,0.04499999999999993
23.18738615664845,1.8640001,2016-03-08 14:00:00,1.7799999999999998
23.31454918032787,1.886,2016-04-24 03:00:00,2.58
23.352800546448087,2.0070002,2016-05-08 03:00:00,3.495
23.432035519125684,2.0770001,2016-06-06 03:00:00,4.49
23.508424408014573,2.072,2016-07-04 02:00:00,5.215
23.66393442622951,1.9760001,2016-08-30 00:00:00,4.635
23.66962659380692,1.955,2016-09-01 02:00:00,2.65
23.799521857923498,2.0400002,2016-10-18 15:00:00,1.805
23.876024590163933,2.0410001,2016-11-15 15:00:00,1.67
23.94956739526412,2.043,2016-12-12 13:00:00,1.2149999999999999
24.034380692167577,2.0170002,2017-01-12 14:00:00,0.235
24.110769581056466,1.9970001,2017-02-09 13:00:00,-0.17000000000000004
24.187158469945356,1.9430001,2017-03-09 12:00:00,0.065
24.32559198542805,2.1000001,2017-04-29 04:00:00,-0.075
24.399134790528233,2.102,2017-05-26 02:00:00,0.5700000000000001
24.47836976320583,2.1320002,2017-06-24 02:00:00,1.315
24.557604735883423,2.0340002,2017-07-23 02:00:00,1.9899999999999998
24.63672586520947,2.1620002,2017-08-21 01:00:00,3.2849999999999997
24.674863387978142,1.9940001,2017-09-04 00:00:00,3.6499999999999995
24.772427140255008,1.9890001,2017-10-09 17:00:00,4.655
24.848816029143897,2.0540001,2017-11-06 16:00:00,6.755000000000001
24.925204918032787,2.058,2017-12-04 15:00:00,7.18
25.080714936247723,2.079,2018-01-29 13:00:00,6.77
25.089139344262296,2.016,2018-02-01 15:00:00,5.91
25.233378870673953,1.835,2018-03-26 10:00:00,6.03
25.301115664845174,1.7900001,2018-04-20 05:00:00,6.055
25.374658469945356,1.8770001,2018-05-17 03:00:00,4.15
25.451047358834245,2.036,2018-06-14 02:00:00,2.835
25.533128415300546,2.065,2018-07-14 03:00:00,3.685
25.606671220400727,2.056,2018-08-10 01:00:00,4.99
25.685906193078324,2.0370002,2018-09-08 01:00:00,4.13
25.762295081967213,1.9290001,2018-10-06 00:00:00,2.945
25.8978825136612,1.927,2018-11-24 15:00:00,2.285
25.98280965391621,1.9790001,2018-12-25 17:00:00,1.365
26.059084699453553,1.9980001,2019-01-21 15:00:00,1.2650000000000001
26.1382058287796,1.909,2019-02-19 14:00:00,1.355
26.208902550091075,1.8190001,2019-03-17 11:00:00,1.6099999999999999
26.303620218579233,1.8550001,2019-04-21 03:00:00,2.535
26.38285519125683,1.9480001,2019-05-20 03:00:00,3.08
26.42372495446266,1.9020001,2019-06-04 02:00:00,3.4050000000000002
26.579348816029142,2.071,2019-07-31 01:00:00,4.45
26.585040983606557,2.1230001,2019-08-02 03:00:00,5.545
26.667008196721312,1.9740001,2019-09-01 03:00:00,5.57
26.823998178506375,2.026,2019-10-28 14:00:00,5.23
26.903233151183972,2.0110002,2019-11-26 14:00:00,5.645
26.982468123861565,2.1690001,2019-12-25 14:00:00,4.615
27.03176229508197,2.0760002,2020-01-11 15:00:00,1.79
27.110883424408016,1.996,2020-02-09 14:00:00,-0.030000000000000027
27.192964480874316,1.8830001,2020-03-10 15:00:00,-0.79
27.279143897996356,1.9560001,2020-04-11 04:00:00,-0.30500000000000005
27.352686703096538,1.9900001,2020-05-08 02:00:00,0.99
27.429075591985427,2.072,2020-06-05 01:00:00,1.755
27.552140255009107,2.1450002,2020-07-20 02:00:00,2.14
27.58754553734062,2.0900002,2020-08-02 01:00:00,3.285
27.707650273224044,2.0770001,2020-09-15 00:00:00,4.54
27.802367941712205,2.1330001,2020-10-19 16:00:00,4.925000000000001
27.875910746812387,2.137,2020-11-15 14:00:00,3.745
27.957991803278688,2.18,2020-12-15 15:00:00,0.685
28.03153460837887,2.0600002,2021-01-11 13:00:00,-1.8650000000000002
28.113615664845174,2.032,2021-02-10 14:00:00,-3.165
28.187158469945356,1.8950001,2021-03-09 12:00:00,-2.455
28.325478142076502,1.9560001,2021-04-29 03:00:00,-1.665
28.407559198542806,1.9770001,2021-05-29 04:00:00,-2.355
28.481102003642988,2.0180001,2021-06-25 02:00:00,-1.99
28.56033697632058,1.9930001,2021-07-24 02:00:00,-0.86
28.63672586520947,2.035,2021-08-21 01:00:00,0.10500000000000004
28.67497723132969,1.922,2021-09-04 01:00:00,0.23500000000000004
28.78677140255009,1.8410001,2021-10-14 23:00:00,-0.065
28.851548269581055,2.0170002,2021-11-07 16:00:00,1.2449999999999999
28.927937158469945,2.15,2021-12-05 15:00:00,3.5
29.007058287795992,2.0640001,2022-01-02 14:00:00,4.205
29.089139344262296,1.9760001,2022-02-01 15:00:00,2.31
29.165528233151186,1.8640001,2022-03-01 14:00:00,0.43000000000000005
29.298269581056466,1.8640001,2022-04-19 04:00:00,-0.38999999999999996
29.377504553734063,1.927,2022-05-18 04:00:00,-0.7749999999999999
29.453893442622952,1.937,2022-06-15 03:00:00,-0.845
29.533014571949,1.9690001,2022-07-14 02:00:00,-0.615
29.609403460837886,1.9430001,2022-08-11 01:00:00,1.065
29.685792349726775,1.9850001,2022-09-08 00:00:00,2.9699999999999998
29.82433970856102,1.9700001,2022-10-28 17:00:00,2.925
29.90061475409836,1.9310001,2022-11-25 15:00:00,1.815
29.979963570127506,2.0170002,2022-12-24 16:00:00,0.89
30.06181693989071,2.0040002,2023-01-22 15:00:00,-1.27
30.135359744990893,1.8720001,2023-02-18 13:00:00,-3.465
30.17634335154827,1.8010001,2023-03-05 13:00:00,-4.18
30.306352459016395,1.815,2023-04-22 03:00:00,-4.6850000000000005
30.34733606557377,1.8690001,2023-05-07 03:00:00,-5.34
30.426571038251367,1.871,2023-06-05 03:00:00,-6.72
30.579348816029142,2.042,2023-07-31 01:00:00,-7.01
30.584927140255008,2.062,2023-08-02 02:00:00,-5.72
30.667008196721312,2.016,2023-09-01 03:00:00,-4.765
30.82957650273224,2.051,2023-10-30 15:00:00,-4.13
30.835268670309652,2.028,2023-11-01 17:00:00,-3.73
30.949795081967213,2.003,2023-12-13 15:00:00,-3.41
