t,monthly_max,t_monthly_max,PMM
4.023337887067395,2.226,1997-01-08 13:00:00,4.5200000000000005
4.105305100182149,2.181,1997-02-07 13:00:00,2.7800000000000002
4.1816939890710385,2.117,1997-03-07 12:00:00,1.96
4.273565573770492,2.015,1997-04-10 03:00:00,1.6600000000000001
4.393670309653916,2.184,1997-05-24 02:00:00,0.935
4.472905282331512,2.1230001,1997-06-22 02:00:00,-1.9599999999999997
4.549294171220401,2.1560001,1997-07-20 01:00:00,-4.88
4.628529143897996,2.2450001,1997-08-18 01:00:00,-5.02
4.666780510018215,2.078,1997-09-01 01:00:00,-5.4399999999999995
4.793943533697632,2.0800002,1997-10-17 14:00:00,-6.215
4.914162112932605,2.0700002,1997-11-30 14:00:00,-7.385
4.955145719489982,2.1950002,1997-12-15 14:00:00,-8.434999999999999
5.080828779599272,2.213,1998-01-29 14:00:00,-7.525
5.160063752276867,2.084,1998-02-27 14:00:00,-6.04
5.243510928961749,1.937,1998-03-30 03:00:00,-6.98
5.322632058287796,2.028,1998-04-28 02:00:00,-7.84
5.401867030965391,1.95,1998-05-27 02:00:00,-5.165
5.478255919854281,1.9610001,1998-06-24 01:00:00,-3.145
5.560336976320583,2.0900002,1998-07-24 02:00:00,-2.525
5.601206739526412,2.104,1998-08-08 01:00:00,-1.93
5.683173952641166,2.114,1998-09-07 01:00:00,-2.3499999999999996
5.766621129326047,2.194,1998-10-07 14:00:00,-3.215
5.845856102003643,2.141,1998-11-05 14:00:00,-4.12
5.998747723132969,2.0730002,1998-12-31 13:00:00,-3.95
6.004212204007286,2.144,1999-01-01 13:00:00,-4.605
6.089025500910747,2.0210001,1999-02-01 14:00:00,-6.605
6.209130236794171,2.023,1999-03-17 13:00:00,-6.8
6.292577413479052,2.022,1999-04-17 02:00:00,-6.63
6.412795992714026,2.082,1999-05-31 02:00:00,-6.27
6.4482012750455375,2.1660001,1999-06-13 01:00:00,-4.925000000000001
6.5301684881602915,2.0640001,1999-07-13 01:00:00,-3.715
6.609403460837887,2.1490002,1999-08-11 01:00:00,-2.855
6.685792349726776,2.1260002,1999-09-08 00:00:00,-2.4850000000000003
6.818533697632058,2.0070002,1999-10-26 14:00:00,-1.58
6.897768670309654,2.1880002,1999-11-24 14:00:00,-1.06
6.9798497267759565,2.181,1999-12-24 15:00:00,-1.395
7.061703096539162,2.0210001,2000-01-22 14:00:00,-2.325
7.135359744990892,1.9430001,2000-02-18 13:00:00,-4.23
7.21448087431694,1.9420002,2000-03-18 12:00:00,-5.755000000000001
7.268101092896175,1.8620001,2000-04-07 03:00:00,-6.12
7.347336065573771,1.9930001,2000-05-06 03:00:00,-3.58
7.423724954462659,2.107,2000-06-03 02:00:00,-0.83
7.500113843351548,2.082,2000-07-01 01:00:00,0.09000000000000002
7.661316029143898,2.1690001,2000-08-29 01:00:00,0.27499999999999997
7.66974043715847,2.002,2000-09-01 03:00:00,-0.485
7.829462659380692,2.009,2000-10-29 14:00:00,-1.05
7.870446265938069,2.029,2000-11-13 14:00:00,-1.335
7.949681238615665,2.108,2000-12-12 14:00:00,-1.23
8.02891621129326,2.181,2001-01-10 14:00:00,-2.5149999999999997
8.102459016393443,2.157,2001-02-06 12:00:00,-4.8149999999999995
8.187272313296903,2.028,2001-03-09 13:00:00,-5.745
8.320127504553733,1.9770001,2001-04-27 04:00:00,-5.775
8.39924863387978,2.035,2001-05-26 03:00:00,-4.465
8.481329690346083,2.253,2001-06-25 04:00:00,-2.34
8.554872495446267,2.2080002,2001-07-22 02:00:00,-0.385
8.628529143897996,2.1880002,2001-08-18 01:00:00,1.225
8.704918032786885,2.197,2001-09-15 00:00:00,1.495
8.799521857923498,2.105,2001-10-19 15:00:00,2.3049999999999997
8.873178506375227,2.115,2001-11-15 14:00:00,2.415
8.998861566484518,2.292,2001-12-31 14:00:00,1.51
9.078096539162113,2.2110002,2002-01-28 14:00:00,0.395
9.154371584699454,2.1290002,2002-02-25 12:00:00,-1.335
9.246243169398907,2.042,2002-03-31 03:00:00,-0.69
9.322632058287796,2.0800002,2002-04-28 02:00:00,-0.015000000000000013
9.401867030965391,2.032,2002-05-27 02:00:00,-1.135
9.47825591985428,2.1160002,2002-06-24 01:00:00,-2.425
9.524817850637524,2.081,2002-07-11 02:00:00,-2.205
9.604052823315119,2.144,2002-08-09 02:00:00,-1.4900000000000002
9.680441712204008,2.1820002,2002-09-06 01:00:00,-1.665
9.759562841530055,2.072,2002-10-05 00:00:00,-2.28
9.845856102003642,2.186,2002-11-05 14:00:00,-2.16
9.925091074681239,2.217,2002-12-04 14:00:00,-0.84
10.050774134790528,2.275,2003-01-18 14:00:00,0.9450000000000001
10.127163023679417,2.187,2003-02-15 13:00:00,2.16
10.238957194899818,2.0530002,2003-03-28 11:00:00,2.02
10.298155737704919,1.996,2003-04-19 03:00:00,1.94
10.374544626593806,2.1460001,2003-05-17 02:00:00,2.25
10.453779599271403,2.2540002,2003-06-15 02:00:00,1.5350000000000001
10.533014571948998,2.226,2003-07-14 02:00:00,1.045
10.658697632058288,2.236,2003-08-29 02:00:00,1.69
10.685792349726777,2.2340002,2003-09-08 00:00:00,1.7
10.818533697632057,2.22,2003-10-26 14:00:00,1.055
10.897768670309654,2.275,2003-11-24 14:00:00,0.61
10.974157559198543,2.236,2003-12-22 13:00:00,0.595
11.056124772313296,2.171,2004-01-20 13:00:00,0.665
11.135359744990893,2.161,2004-02-18 13:00:00,0.575
11.184653916211293,2.158,2004-03-07 14:00:00,0.355
11.309084699453551,2.0990002,2004-04-22 03:00:00,1.61
11.350068306010929,2.2310002,2004-05-07 03:00:00,2.88
11.426457194899818,2.341,2004-06-04 02:00:00,2.59
11.582081056466302,2.306,2004-07-31 01:00:00,2.4299999999999997
11.58492714025501,2.282,2004-08-01 02:00:00,2.605
11.740437158469945,2.1950002,2004-09-27 00:00:00,2.475
11.791211293260474,2.1720002,2004-10-15 14:00:00,1.77
11.873292349726777,2.24,2004-11-14 15:00:00,0.56
11.949681238615664,2.232,2004-12-12 14:00:00,1.3550000000000002
12.02891621129326,2.352,2005-01-10 14:00:00,3.24
12.108037340619308,2.214,2005-02-08 13:00:00,3.45
12.184426229508198,2.203,2005-03-08 12:00:00,1.9
12.273451730418943,2.0770001,2005-04-10 02:00:00,0.0050000000000000044
12.396402550091075,2.141,2005-05-25 02:00:00,-0.645
12.472905282331512,2.194,2005-06-22 02:00:00,-1.2650000000000001
12.554872495446267,2.2710001,2005-07-22 02:00:00,-1.375
12.631261384335154,2.1850002,2005-08-19 01:00:00,-0.12
12.713228597449909,2.089,2005-09-18 01:00:00,0.09499999999999997
12.799408014571949,2.0530002,2005-10-19 14:00:00,0.1050000000000001
12.913934426229508,2.1260002,2005-11-30 12:00:00,1.7550000000000001
12.99601548269581,2.2150002,2005-12-30 13:00:00,1.6600000000000001
13.004439890710383,2.2050002,2006-01-01 15:00:00,-0.6
13.159949908925318,2.2280002,2006-02-27 13:00:00,-0.97
13.165528233151184,2.1060002,2006-03-01 14:00:00,-0.25
13.325364298724955,2.1450002,2006-04-29 02:00:00,-1.295
13.331056466302368,2.072,2006-05-01 04:00:00,-1.43
13.480988160291439,2.153,2006-06-25 01:00:00,-0.625
13.524704007285974,2.1130002,2006-07-11 01:00:00,-0.14500000000000002
13.60393897996357,2.25,2006-08-09 01:00:00,-0.305
13.680327868852459,2.1620002,2006-09-06 00:00:00,-1.09
13.772199453551913,2.186,2006-10-09 15:00:00,-0.725
13.845742258652095,2.206,2006-11-05 13:00:00,-1.01
13.927823315118397,2.239,2006-12-05 14:00:00,-2.795
14.08617941712204,2.2010002,2007-01-31 13:00:00,-3.03
14.091757741347905,2.147,2007-02-02 14:00:00,-1.5299999999999998
14.206284153005464,2.1100001,2007-03-16 12:00:00,-0.565
14.300887978142077,2.124,2007-04-20 03:00:00,-1.1099999999999999
14.374430783242259,2.1450002,2007-05-17 01:00:00,-1.23
14.456511839708561,2.194,2007-06-16 02:00:00,-0.405
14.53290072859745,2.204,2007-07-14 01:00:00,0.685
14.609289617486338,2.161,2007-08-11 00:00:00,2.23
14.744877049180328,2.186,2007-09-29 15:00:00,2.245
14.821265938069217,2.1780002,2007-10-27 14:00:00,1.455
14.900500910746812,2.21,2007-11-25 14:00:00,1.09
14.979735883424407,2.239,2007-12-24 14:00:00,-0.555
15.058857012750455,2.167,2008-01-21 13:00:00,-3.1849999999999996
15.138091985428051,2.0830002,2008-02-19 13:00:00,-4.545
15.181807832422587,2.0140002,2008-03-06 13:00:00,-5.755
15.270833333333334,2.14,2008-04-08 03:00:00,-7.375
15.349954462659381,2.1850002,2008-05-07 02:00:00,-7.470000000000001
15.426457194899818,2.157,2008-06-04 02:00:00,-6.215
15.508424408014571,2.2310002,2008-07-04 02:00:00,-5.805
15.587659380692168,2.21,2008-08-02 02:00:00,-5.8149999999999995
15.750227686703097,2.091,2008-09-30 14:00:00,-4.890000000000001
15.796789617486338,2.1430001,2008-10-17 15:00:00,-3.425
15.873178506375227,2.232,2008-11-14 14:00:00,-1.77
15.95525956284153,2.2540002,2008-12-14 15:00:00,-1.0
16.03164845173042,2.266,2009-01-11 14:00:00,-1.68
16.10803734061931,2.1390002,2009-02-08 13:00:00,-1.7
16.184426229508198,2.0180001,2009-03-08 12:00:00,-2.34
16.31716757741348,2.0570002,2009-04-26 02:00:00,-3.06
16.399248633879782,2.226,2009-05-26 03:00:00,-1.105
16.475523679417122,2.1360002,2009-06-23 01:00:00,-0.735
16.557604735883423,2.2180002,2009-07-23 02:00:00,-1.04
16.633993624772312,2.2380002,2009-08-20 01:00:00,0.5199999999999999
16.7103825136612,2.0180001,2009-09-17 00:00:00,1.7449999999999999
16.802140255009107,1.9810001,2009-10-20 14:00:00,1.6099999999999999
16.91393442622951,2.002,2009-11-30 12:00:00,0.955
16.925204918032787,2.1690001,2009-12-04 15:00:00,1.4700000000000002
17.08356102003643,2.249,2010-01-30 14:00:00,1.625
17.089139344262296,2.154,2010-02-01 15:00:00,0.41000000000000003
17.239071038251367,1.871,2010-03-28 12:00:00,-1.025
17.325364298724953,1.9890001,2010-04-29 02:00:00,-2.25
17.404485428051,2.0800002,2010-05-28 01:00:00,-2.02
17.448315118397087,2.0630002,2010-06-13 02:00:00,-1.2850000000000001
17.527436247723134,2.144,2010-07-12 01:00:00,-1.735
17.606671220400727,2.177,2010-08-10 01:00:00,-2.105
17.683060109289617,2.2120001,2010-09-07 00:00:00,-1.6400000000000001
17.772085610200364,2.16,2010-10-09 14:00:00,-1.185
17.848474499089253,2.239,2010-11-06 13:00:00,-0.5800000000000001
17.971539162112933,2.2220001,2010-12-21 14:00:00,-0.26
18.056238615664846,2.2350001,2011-01-20 14:00:00,-1.17
18.1382058287796,2.0640001,2011-02-19 14:00:00,-1.96
18.192850637522767,2.229,2011-03-11 14:00:00,-3.1500000000000004
18.29804189435337,2.0600002,2011-04-19 02:00:00,-4.695
18.380009107468123,2.17,2011-05-19 02:00:00,-6.205
18.45651183970856,2.1520002,2011-06-16 02:00:00,-7.12
18.576616575591984,2.17,2011-07-30 01:00:00,-6.17
18.58219489981785,2.184,2011-08-01 02:00:00,-4.66
18.74203096539162,2.117,2011-09-28 14:00:00,-3.19
18.824112021857925,2.194,2011-10-28 15:00:00,-2.24
18.900387067395265,2.1330001,2011-11-25 13:00:00,-2.255
18.944216757741348,2.015,2011-12-11 14:00:00,-3.0700000000000003
19.06716757741348,2.0700002,2012-01-24 14:00:00,-3.995
19.10803734061931,2.0760002,2012-02-08 13:00:00,-4.640000000000001
19.184540072859743,1.9640001,2012-03-07 13:00:00,-5.1
19.27356557377049,2.0210001,2012-04-09 03:00:00,-5.495
19.347108378870676,2.194,2012-05-06 01:00:00,-6.92
19.432035519125684,2.1030002,2012-06-06 03:00:00,-8.120000000000001
19.508310564663024,2.1360002,2012-07-04 01:00:00,-7.53
19.58754553734062,2.084,2012-08-02 01:00:00,-5.97
19.707650273224044,1.9440001,2012-09-15 00:00:00,-3.435
19.79667577413479,2.085,2012-10-17 14:00:00,-1.5
19.875910746812387,2.104,2012-11-15 14:00:00,-0.08499999999999996
19.952413479052822,2.089,2012-12-13 14:00:00,0.26
20.243510928961747,1.968,2013-03-30 03:00:00,-2.9000000000000004
20.319899817850636,1.9870001,2013-04-27 02:00:00,0.8800000000000001
20.399134790528233,2.157,2013-05-26 02:00:00,2.05
20.475523679417122,2.081,2013-06-23 01:00:00,1.775
20.55475865209472,2.1090002,2013-07-22 01:00:00,1.775
20.633993624772312,2.131,2013-08-20 01:00:00,1.2850000000000001
20.707536429872494,2.059,2013-09-15 23:00:00,0.56
20.79940801457195,2.115,2013-10-19 14:00:00,0.56
20.843123861566486,2.127,2013-11-04 14:00:00,1.205
20.99874772313297,2.2610002,2013-12-31 13:00:00,1.105
21.0099043715847,2.288,2014-01-03 15:00:00,2.625
21.089025500910747,2.111,2014-02-01 14:00:00,4.425000000000001
21.165414389799636,2.0700002,2014-03-01 13:00:00,3.345
21.248861566484518,1.983,2014-04-01 02:00:00,1.74
21.407217668488162,2.066,2014-05-29 01:00:00,0.98
21.451047358834245,2.1980002,2014-06-14 02:00:00,0.14500000000000002
21.530282331511838,2.196,2014-07-13 02:00:00,0.26499999999999996
21.609403460837886,2.253,2014-08-11 01:00:00,1.2650000000000001
21.683060109289617,2.2120001,2014-09-07 00:00:00,1.8050000000000002
21.772085610200364,2.1430001,2014-10-09 14:00:00,2.1
21.85405282331512,2.26,2014-11-08 14:00:00,2.895
21.97700364298725,2.23,2014-12-23 14:00:00,4.1
22.009562841530055,2.2340002,2015-01-03 12:00:00,6.220000000000001
22.14093806921676,2.151,2015-02-20 14:00:00,8.1
22.211748633879782,2.1520002,2015-03-18 12:00:00,7.375
22.30077413479053,2.124,2015-04-20 02:00:00,4.15
22.38274134790528,2.1030002,2015-05-20 02:00:00,2.375
22.45924408014572,2.147,2015-06-17 02:00:00,2.31
22.500227686703095,2.1550002,2015-07-02 02:00:00,2.415
22.661316029143897,2.194,2015-08-30 01:00:00,3.125
22.712204007285976,2.3430002,2015-09-17 16:00:00,3.11
22.821152094717668,2.298,2015-10-27 13:00:00,1.5299999999999998
22.897540983606557,2.193,2015-11-24 12:00:00,-0.9299999999999999
22.985200364298723,2.214,2015-12-26 14:00:00,-2.715
23.02891621129326,2.18,2016-01-10 14:00:00,-2.21
23.110883424408016,2.16,2016-02-09 14:00:00,0.04499999999999993
23.18169398907104,2.079,2016-03-06 12:00:00,1.7799999999999998
23.273451730418945,2.1290002,2016-04-09 02:00:00,2.58
23.352686703096538,2.2180002,2016-05-08 02:00:00,3.495
23.429075591985427,2.3130002,2016-06-05 01:00:00,4.49
23.508310564663024,2.209,2016-07-04 01:00:00,5.215
23.631261384335154,2.22,2016-08-18 01:00:00,4.635
23.66951275045537,2.209,2016-09-01 01:00:00,2.65
23.79667577413479,2.21,2016-10-17 14:00:00,1.805
23.875910746812387,2.246,2016-11-15 14:00:00,1.67
23.95514571948998,2.391,2016-12-14 14:00:00,1.2149999999999999
24.034266848816028,2.2080002,2017-01-12 13:00:00,0.235
24.116347905282332,2.266,2017-02-11 14:00:00,-0.17000000000000004
24.189890710382514,2.177,2017-03-10 12:00:00,0.065
24.325478142076502,2.2450001,2017-04-29 03:00:00,-0.075
24.40186703096539,2.3160002,2017-05-27 02:00:00,0.5700000000000001
24.47825591985428,2.2470002,2017-06-24 01:00:00,1.315
24.557490892531877,2.3950002,2017-07-23 01:00:00,1.9899999999999998
24.63945810564663,2.308,2017-08-22 01:00:00,3.2849999999999997
24.67770947176685,2.2110002,2017-09-05 01:00:00,3.6499999999999995
24.766621129326047,2.177,2017-10-07 14:00:00,4.655
24.845856102003644,2.237,2017-11-05 14:00:00,6.755000000000001
24.922244990892533,2.2700002,2017-12-03 13:00:00,7.18
25.08344717668488,2.344,2018-01-30 13:00:00,6.77
25.089025500910747,2.266,2018-02-01 14:00:00,5.91
25.168260473588344,2.088,2018-03-02 14:00:00,6.03
25.327982695810565,2.121,2018-04-30 01:00:00,6.055
25.374544626593806,2.1880002,2018-05-17 02:00:00,4.15
25.450933515482696,2.2540002,2018-06-14 01:00:00,2.835
25.533014571949,2.3230002,2018-07-14 02:00:00,3.685
25.609403460837886,2.2180002,2018-08-11 01:00:00,4.99
25.685792349726775,2.325,2018-09-08 00:00:00,4.13
25.762181238615664,2.2280002,2018-10-05 23:00:00,2.945
25.859631147540984,2.135,2018-11-10 15:00:00,2.285
25.979849726775956,2.252,2018-12-24 15:00:00,1.365
26.061703096539162,2.163,2019-01-22 14:00:00,1.2650000000000001
26.13809198542805,2.1260002,2019-02-19 13:00:00,1.355
26.217326958105648,2.058,2019-03-20 13:00:00,1.6099999999999999
26.306352459016395,2.0860002,2019-04-22 03:00:00,2.535
26.344489981785063,2.2870002,2019-05-06 02:00:00,3.08
26.45913023679417,2.1430001,2019-06-17 01:00:00,3.4050000000000002
26.579348816029142,2.272,2019-07-31 01:00:00,4.45
26.584927140255008,2.305,2019-08-02 02:00:00,5.545
26.740551001821494,2.2310002,2019-09-28 01:00:00,5.57
26.826730418943534,2.3270001,2019-10-29 14:00:00,5.23
26.903119307832423,2.256,2019-11-26 13:00:00,5.645
26.985200364298723,2.368,2019-12-26 14:00:00,4.615
27.034494535519126,2.421,2020-01-12 15:00:00,1.79
27.113615664845174,2.253,2020-02-10 14:00:00,-0.030000000000000027
27.190004553734063,2.2250001,2020-03-09 13:00:00,-0.79
27.276297814207652,2.079,2020-04-10 03:00:00,-0.30500000000000005
27.352686703096538,2.216,2020-05-08 02:00:00,0.99
27.431921675774134,2.285,2020-06-06 02:00:00,1.755
27.557604735883423,2.298,2020-07-22 02:00:00,2.14
27.631261384335154,2.3530002,2020-08-18 01:00:00,3.285
27.66951275045537,2.216,2020-09-01 01:00:00,4.54
27.79940801457195,2.2250001,2020-10-18 14:00:00,4.925000000000001
27.878642987249545,2.3460002,2020-11-16 14:00:00,3.745
27.955031876138435,2.354,2020-12-14 13:00:00,0.685
28.034266848816028,2.2610002,2021-01-12 13:00:00,-1.8650000000000002
28.110655737704917,2.288,2021-02-09 12:00:00,-3.165
28.233606557377048,2.0800002,2021-03-26 12:00:00,-2.455
28.322632058287795,2.184,2021-04-28 02:00:00,-1.665
28.4047131147541,2.203,2021-05-28 03:00:00,-2.355
28.483834244080146,2.105,2021-06-26 02:00:00,-1.99
28.56033697632058,2.15,2021-07-24 02:00:00,-0.86
28.60405282331512,2.1850002,2021-08-09 02:00:00,0.10500000000000004
28.680441712204008,2.1200001,2021-09-06 01:00:00,0.23500000000000004
28.759562841530055,2.0960002,2021-10-05 00:00:00,-0.065
28.848588342440802,2.088,2021-11-06 14:00:00,1.2449999999999999
28.925091074681237,2.3630002,2021-12-04 14:00:00,3.5
29.08617941712204,2.229,2022-01-31 13:00:00,4.205
29.089025500910747,2.2470002,2022-02-01 14:00:00,2.31
29.165414389799636,2.117,2022-03-01 13:00:00,0.43000000000000005
29.327982695810565,1.9520001,2022-04-30 01:00:00,-0.38999999999999996
29.374544626593806,2.1750002,2022-05-17 02:00:00,-0.7749999999999999
29.45662568306011,2.1910002,2022-06-16 03:00:00,-0.845
29.533014571949,2.1290002,2022-07-14 02:00:00,-0.615
29.609403460837886,2.1720002,2022-08-11 01:00:00,1.065
29.688524590163933,2.144,2022-09-09 00:00:00,2.9699999999999998
29.821379781420767,2.163,2022-10-27 15:00:00,2.925
29.897768670309652,2.1750002,2022-11-24 14:00:00,1.815
29.979735883424407,2.226,2022-12-24 14:00:00,0.89
30.061703096539162,2.1780002,2023-01-22 14:00:00,-1.27
30.13809198542805,2.203,2023-02-19 13:00:00,-3.465
30.211748633879782,2.0300002,2023-03-18 12:00:00,-4.18
30.303506375227688,2.0300002,2023-04-21 02:00:00,-4.6850000000000005
30.38274134790528,2.085,2023-05-20 02:00:00,-5.34
30.429303278688526,2.1460001,2023-06-06 03:00:00,-6.72
30.579234972677597,2.2510002,2023-07-31 00:00:00,-7.01
30.584927140255008,2.276,2023-08-02 02:00:00,-5.72
30.666894353369763,2.203,2023-09-01 02:00:00,-4.765
30.82946265938069,2.2450001,2023-10-30 14:00:00,-4.13
30.90869763205829,2.2440002,2023-11-28 14:00:00,-3.73
30.95252732240437,2.2210002,2023-12-14 15:00:00,-3.41
